datetime,open,high,low,close,volume
2025-08-15,118298.5,119229.5,116800.0,117338.1,4584.12398379
2025-08-16,117338.0,117899.1,117136.3,117386.1,3442.14475639
2025-08-17,117386.1,118585.5,117180.0,117409.6,1768.99653256
2025-08-18,117409.6,117555.6,114652.5,116234.4,5644.55917177
2025-08-19,116234.4,116732.0,112710.9,112865.6,5571.6285604
2025-08-20,112864.1,114625.0,112371.6,114279.6,5351.37742744
2025-08-21,114279.7,114824.5,112006.0,112511.4,5071.84426752
2025-08-22,112511.5,117420.0,111684.0,116943.7,7512.6901424
2025-08-23,116943.8,117031.5,114540.4,115424.1,3400.32292093
2025-08-24,115424.1,115666.6,110481.8,113490.0,6587.56573637
2025-08-25,113491.9,113662.8,109284.7,110119.0,8239.77025488
2025-08-26,110119.0,112373.0,108680.6,111771.8,6606.803999
2025-08-27,111771.9,112625.3,110355.8,111254.1,4014.08770145
2025-08-28,111254.1,113484.9,110869.6,112564.0,5118.99688195
2025-08-29,112564.1,112642.0,107474.9,108385.7,7323.83695577
2025-08-30,108385.8,108922.9,107343.7,108815.0,4987.66420971
2025-08-31,108815.1,109486.0,108064.9,108248.3,2305.23228201
2025-09-01,108248.0,109911.0,107250.0,109235.9,4341.71247647
2025-09-02,109236.0,111773.1,108386.5,111233.7,6750.52120518
2025-09-03,111234.0,112571.3,110530.0,111700.0,3836.68043118
2025-09-04,111700.0,112180.0,109312.3,110721.1,3662.33534638
2025-09-05,110720.1,113400.0,110215.8,110673.3,6218.27440149
2025-09-06,110673.4,111356.1,109967.1,110192.1,3205.72863749
2025-09-07,110192.1,111610.2,110181.0,111137.6,3544.13363623
2025-09-08,111137.6,112920.4,110608.8,112063.4,3788.40757221
2025-09-09,112063.5,113277.5,110762.0,111541.9,5970.02422484
2025-09-10,111542.0,114318.0,110923.1,113957.7,6538.89192451
2025-09-11,113957.7,115480.0,113417.5,115477.9,5119.6697022
2025-09-12,115477.9,116666.0,114750.1,116030.1,4903.5352177
2025-09-13,116030.1,116285.3,115116.5,115924.4,2669.70971954
2025-09-14,115924.5,116164.4,115131.3,115268.3,2130.28715071
2025-09-15,115268.4,116773.1,114370.0,115350.6,5582.08594181
2025-09-16,115350.6,116969.3,114708.0,116797.7,4630.81546719
2025-09-17,116797.8,117282.0,114722.0,116451.3,6594.46931541
2025-09-18,116451.3,117910.0,116095.4,117081.1,4986.60814027
2025-09-19,117081.0,117469.0,115088.0,115630.1,3257.80512752
2025-09-20,115630.1,116136.9,115408.0,115685.9,1471.32130708
2025-09-21,115686.0,115826.0,115162.2,115236.0,1234.06021168
2025-09-22,115236.0,115382.8,111514.3,112656.0,7377.14046326
2025-09-23,112656.1,113290.8,111466.0,112004.6,2770.71046801
2025-09-24,112004.6,113946.0,111020.0,113303.1,3635.88743619
2025-09-25,113303.1,113514.0,108625.1,108990.8,6115.00812749
2025-09-26,108990.9,110294.3,108617.3,109639.9,5217.06440714
2025-09-27,109640.0,109755.4,109064.9,109630.7,1957.47292025
2025-09-28,109630.8,112354.8,109200.0,112172.1,2371.07384593
2025-09-29,112171.0,114425.7,111558.4,114313.0,6537.3281361
2025-09-30,114313.0,114800.0,112666.9,114047.2,5678.99752315
2025-10-01,114047.1,118655.7,113955.4,118607.7,6608.0933567
2025-10-02,118607.7,121039.9,118279.1,120540.8,7743.90309204
2025-10-03,120540.8,123888.0,119257.0,122239.4,8590.4680947
2025-10-04,122239.4,122800.0,121519.4,122396.9,4185.93935742
2025-10-05,122397.0,125790.0,122133.9,123480.1,8311.35846876
2025-10-06,123480.1,126200.0,123088.0,124673.0,6691.19721072
2025-10-07,124674.9,125139.2,120592.0,121344.9,7435.59875393
2025-10-08,121344.9,124200.0,121072.1,123304.1,5206.72827438
2025-10-09,123304.1,123793.6,119651.4,121656.4,5870.26042236
2025-10-10,121656.5,122564.1,101500.0,112769.0,23711.49830368
2025-10-11,112770.0,113298.5,109568.2,110654.0,13770.38563849
2025-10-12,110654.0,115766.0,109588.0,114972.6,10145.28056504
2025-10-13,114972.6,115960.0,113603.6,115174.9,6762.78418259
2025-10-14,115174.9,115417.2,109872.7,113036.0,11879.73626893
2025-10-15,113035.1,113619.9,110158.7,110763.2,8793.94839052
2025-10-16,110763.1,112000.0,107430.9,108195.1,11472.66295222
2025-10-17,108195.1,109244.2,103514.5,106430.8,12910.0292239
2025-10-18,106430.9,107500.0,106330.6,107175.6,3763.30012826
2025-10-19,107175.5,109450.0,106110.5,108649.8,6780.74873937
2025-10-20,108649.6,111719.3,107425.6,110544.4,9254.80679875
2025-10-21,110544.5,114013.6,107476.8,108310.0,14396.3938266
2025-10-22,108310.0,109150.0,106650.9,107584.0,11528.41126347
2025-10-23,107584.0,111291.9,107517.1,110073.8,7999.13226216
2025-10-24,110073.9,112188.0,109700.6,111010.0,7717.40881826
2025-10-25,111009.9,111950.0,110663.3,111650.0,2966.22654876
2025-10-26,111650.0,115590.0,111250.2,114554.6,5405.32815725
2025-10-27,114555.7,116400.0,113850.0,114111.7,8251.60171444
2025-10-28,114111.8,116100.0,112200.0,112892.9,7869.52559162
2025-10-29,112892.9,113652.8,109145.5,110024.2,11064.92775666
2025-10-30,110024.2,111600.0,106308.9,108311.6,9835.61810913
2025-10-31,108311.7,111172.7,108269.2,109604.1,10233.37611091
2025-11-01,109604.1,110548.0,109390.0,110096.0,3075.64924341
2025-11-02,110096.0,111245.5,109500.0,110550.0,4295.29049449
2025-11-03,110550.0,110757.5,105305.0,106584.3,11801.11488933
2025-11-04,106584.1,107291.6,98941.2,101490.4,15537.56527228
2025-11-05,101491.5,104546.5,98968.4,103883.0,10082.46010836
2025-11-06,103882.9,104210.0,100257.0,101349.9,8760.13404143
2025-11-07,101350.0,104082.6,99267.9,103335.4,10281.12032161
2025-11-08,103335.4,103410.0,101474.3,102320.1,3535.8938561
2025-11-09,102320.1,105478.0,101375.0,104722.4,5134.63588229
2025-11-10,104722.5,106663.2,104274.5,106012.0,8034.03364606
2025-11-11,106012.0,107500.0,102500.0,103061.7,9421.81062782
2025-11-12,103062.2,105332.8,100800.0,101658.0,8079.47285307
2025-11-13,101658.0,104039.0,98000.9,99688.7,13485.33460073
2025-11-14,99688.7,99876.3,94000.1,94581.9,15313.89001829
2025-11-15,94581.9,96818.1,94558.9,95603.0,3901.86407994
2025-11-16,95603.1,96626.6,93000.0,94269.5,6344.33747837
2025-11-17,94269.5,96055.8,91313.7,92226.8,10075.7408505
2025-11-18,92226.8,93836.5,89281.8,92967.1,13146.47353932
2025-11-19,92967.1,92992.3,88611.7,91561.1,9285.9802484
2025-11-20,91561.0,93158.5,86100.0,86636.1,13214.58947409
2025-11-21,86638.0,87504.5,80636.3,85135.0,22296.3773605
2025-11-22,85135.0,85618.8,83503.5,84741.1,5507.0070623
2025-11-23,84741.2,88129.3,84679.3,86846.6,6068.47497467
2025-11-24,86846.7,89230.5,85278.2,88281.8,8666.42133535
2025-11-25,88281.8,88507.3,86118.2,87359.1,6818.72540239
2025-11-26,87359.1,90646.1,86317.4,90482.1,7335.19600438
2025-11-27,90482.1,91949.5,90090.0,91330.3,6756.87270739
2025-11-28,91330.2,93079.0,90213.9,90890.5,7436.66069644
2025-11-29,90890.6,91171.0,90168.0,90801.9,3643.79065006
2025-11-30,90801.9,91972.1,90351.3,90367.3,3088.17194025
2025-12-01,90367.2,90421.5,83833.4,86283.3,12363.90401424
2025-12-02,86283.4,92299.4,86183.3,91284.0,8748.47151802
2025-12-03,91283.9,94162.8,91004.0,93423.0,9388.45778426
2025-12-04,93423.0,94074.9,90887.6,92062.7,6854.45339631
2025-12-05,92062.7,92696.1,88040.4,89330.8,6047.23882895
2025-12-06,89330.9,90279.8,88914.1,89233.9,3427.90123353
2025-12-07,89234.0,91759.5,87731.7,90394.1,4751.37259871
2025-12-08,90394.1,92288.0,89612.7,90639.9,5600.21704218
2025-12-09,90642.0,94600.0,89500.0,92682.5,8776.97605985
2025-12-10,92682.4,94495.2,91567.6,92013.7,8044.94435586
2025-12-11,92013.6,93564.4,89255.9,92522.3,7958.2599013
2025-12-12,92522.2,92752.5,89466.6,90268.1,5511.80479965
2025-12-13,90268.1,90638.2,89764.8,90241.1,2819.40303924
2025-12-14,90241.1,90475.0,87564.5,88162.9,3552.87392212
2025-12-15,88163.0,90021.9,85147.7,86432.9,5736.06956705
2025-12-16,86433.0,88180.0,85265.2,87863.0,5373.95660569
2025-12-17,87863.0,90375.0,85328.4,86248.1,6686.79430148
2025-12-18,86248.1,89480.0,84456.2,85506.1,8128.21719039
2025-12-19,85506.1,89426.3,85120.0,88143.1,6489.32277787
2025-12-20,88143.0,88574.9,87800.0,88366.1,1511.89716034
2025-12-21,88366.0,89081.6,87607.6,88656.1,3364.77250826
2025-12-22,88656.2,90598.0,87886.9,88621.2,6037.16392184
2025-12-23,88621.3,88938.2,86578.9,87487.4,5392.7918953
2025-12-24,87487.5,88054.8,86400.0,87669.9,3120.378339
2025-12-25,87670.0,88603.5,86947.4,87232.0,2000.95986322
2025-12-26,87232.1,89569.3,86666.0,87362.0,5918.20822602
2025-12-27,87362.0,87981.4,87245.1,87872.1,2098.42083197
2025-12-28,87872.1,88088.0,87442.1,87951.0,3006.20345725
2025-12-29,87951.0,90389.4,86804.2,87232.1,7112.87060387
2025-12-30,87232.1,89400.0,86825.6,88496.6,4229.18768261
2025-12-31,88496.5,89217.5,87240.0,87638.9,3782.07607056
2026-01-01,87638.8,88920.5,87551.9,88847.1,2017.00913845
2026-01-02,88847.0,90960.0,88382.0,89986.9,6964.4537711
2026-01-03,89987.0,90736.1,89321.2,90633.0,2146.28500197
2026-01-04,90632.9,91820.0,90632.9,91537.1,4333.41832597
2026-01-05,91537.0,94793.7,91523.0,93870.9,6965.04515109
2026-01-06,93871.0,94446.6,91277.7,93750.0,6550.24189979
2026-01-07,93750.0,93750.0,90670.0,91370.9,6447.03806565
2026-01-08,91373.7,91669.7,89327.8,91097.2,6038.35715496
2026-01-09,91097.2,92020.2,89700.0,90636.0,5393.36156387
2026-01-10,90636.0,90836.3,90396.3,90504.9,2414.18746294
2026-01-11,90504.9,91284.6,90230.3,91012.0,2258.22222152
2026-01-12,91008.3,92520.6,90132.1,91304.0,6340.09278025
2026-01-13,91304.0,96543.0,91054.3,95411.8,9462.4540697
2026-01-14,95411.8,97925.4,94521.7,96945.9,11411.40972987
2026-01-15,96946.0,97189.9,95132.9,95607.0,6053.95072037
2026-01-16,95607.0,95852.7,94303.6,95560.0,3869.99659847
2026-01-17,95560.1,95638.0,95000.0,95153.9,1728.27590115
2026-01-18,95153.9,95529.0,93600.0,93674.1,2311.62353634
