datetime,open,high,low,close,volume,volume_currency,buy_sell,confirm
2025-09-19 15:00:00,115917.0,116018.6,115520.6,115942.1,37.99881946,4397586.141418573,4397586.141418573,1
2025-09-19 16:00:00,115903.0,116207.8,115861.1,116142.0,25.21335297,2924858.693289988,2924858.693289988,1
2025-09-19 17:00:00,116149.8,116149.8,115604.7,115604.7,17.39851082,2015316.911729749,2015316.911729749,1
2025-09-19 18:00:00,115616.2,115703.0,115440.6,115477.0,30.90352573,3570472.07442026,3570472.07442026,1
2025-09-19 19:00:00,115479.0,115546.9,115166.1,115191.5,47.57761385,5487267.519947901,5487267.519947901,1
2025-09-19 20:00:00,115189.2,115512.0,115153.1,115421.0,17.40240757,2007656.878770274,2007656.878770274,1
2025-09-19 21:00:00,115414.0,115620.2,115378.3,115523.0,7.03454704,812373.138339506,812373.138339506,1
2025-09-19 22:00:00,115549.4,115720.3,115548.8,115692.5,3.82612945,442531.152671084,442531.152671084,1
2025-09-19 23:00:00,115686.1,115719.9,115525.1,115700.2,3.5265526,407789.579707986,407789.579707986,1
2025-09-20 00:00:00,115704.7,115784.0,115630.1,115784.0,5.58856085,646618.959445093,646618.959445093,1
2025-09-20 01:00:00,115789.5,115789.5,115685.8,115691.1,4.527681,524056.991430059,524056.991430059,1
2025-09-20 02:00:00,115691.1,115691.1,115522.0,115679.1,2.87583959,332490.427392679,332490.427392679,1
2025-09-20 03:00:00,115679.1,115679.1,115485.4,115503.0,1.59624338,184493.470436182,184493.470436182,1
2025-09-20 04:00:00,115518.0,115661.8,115494.0,115643.9,3.46728188,400632.095868031,400632.095868031,1
2025-09-20 05:00:00,115644.0,115781.1,115595.0,115781.1,2.78197949,321866.717333186,321866.717333186,1
2025-09-20 06:00:00,115789.5,115790.2,115707.0,115780.0,1.5486381,179249.529569169,179249.529569169,1
2025-09-20 07:00:00,115780.1,116065.9,115757.6,116047.4,5.79330911,671719.486761643,671719.486761643,1
2025-09-20 08:00:00,116027.1,116031.8,115781.1,115781.1,2.44886672,283877.289350248,283877.289350248,1
2025-09-20 09:00:00,115778.1,115864.1,115739.2,115745.1,1.20382597,139401.124304115,139401.124304115,1
2025-09-20 10:00:00,115744.7,115865.9,115744.7,115818.1,2.04636916,237004.074514753,237004.074514753,1
2025-09-20 11:00:00,115818.1,115972.9,115818.1,115966.0,4.22099933,489119.442212246,489119.442212246,1
2025-09-20 12:00:00,115965.0,116026.1,115873.8,115940.4,2.43090506,281873.182308823,281873.182308823,1
2025-09-20 13:00:00,115940.5,116025.7,115927.1,115985.0,1.80661287,209547.399590677,209547.399590677,1
2025-09-20 14:00:00,115985.0,116114.9,115959.0,116054.3,2.84009457,329544.04608321,329544.04608321,1
2025-09-20 15:00:00,116049.3,116196.6,116030.8,116058.0,5.74094524,666611.136104976,666611.136104976,1
2025-09-20 16:00:00,116061.9,116138.4,115956.1,116106.0,3.64671876,423277.498503871,423277.498503871,1
2025-09-20 17:00:00,116106.1,116159.9,115900.0,115900.1,3.82136933,443345.368423288,443345.368423288,1
2025-09-20 18:00:00,115900.1,115900.1,115787.6,115816.8,3.14011405,363720.673988207,363720.673988207,1
2025-09-20 19:00:00,115807.2,115877.9,115772.0,115779.8,11.59026567,1342154.39090998,1342154.39090998,1
2025-09-20 20:00:00,115778.8,115869.8,115766.0,115804.0,2.18537281,253110.473433515,253110.473433515,1
2025-09-20 21:00:00,115803.1,116015.3,115803.1,115840.1,4.92001644,570205.271133241,570205.271133241,1
2025-09-20 22:00:00,115856.8,115869.9,115813.5,115852.0,4.00954168,464500.828245639,464500.828245639,1
2025-09-20 23:00:00,115852.1,115852.1,115682.0,115744.0,3.91858936,453549.322779596,453549.322779596,1
2025-09-21 00:00:00,115748.0,115798.9,115605.9,115743.3,4.70409645,544079.405361873,544079.405361873,1
2025-09-21 01:00:00,115720.1,115720.1,115573.0,115573.0,1.53092915,176998.281716507,176998.281716507,1
2025-09-21 02:00:00,115573.0,115779.8,115510.5,115779.8,2.5695105,297099.382071827,297099.382071827,1
2025-09-21 03:00:00,115768.1,115790.1,115691.7,115752.9,1.68925417,195505.935241837,195505.935241837,1
2025-09-21 04:00:00,115743.1,115743.1,115572.0,115576.0,1.34111358,155075.661760606,155075.661760606,1
2025-09-21 05:00:00,115575.0,115734.0,115562.0,115734.0,1.60837703,185955.043897987,185955.043897987,1
2025-09-21 06:00:00,115765.8,115877.4,115765.1,115786.0,1.49754433,173458.22532722,173458.22532722,1
2025-09-21 07:00:00,115769.1,115895.9,115706.0,115895.9,1.96341432,227351.478255022,227351.478255022,1
2025-09-21 08:00:00,115906.0,115906.0,115647.1,115703.0,1.55944577,180494.503463599,180494.503463599,1
2025-09-21 09:00:00,115707.0,115781.1,115412.9,115762.0,3.17851178,367299.983793063,367299.983793063,1
2025-09-21 10:00:00,115761.1,115781.1,115582.9,115585.0,2.09967344,242955.849503691,242955.849503691,1
2025-09-21 11:00:00,115585.0,115760.9,115584.9,115681.3,0.78412967,90706.65695167,90706.65695167,1
2025-09-21 12:00:00,115685.9,115828.7,115682.1,115768.0,0.66606826,77108.335610981,77108.335610981,1
2025-09-21 13:00:00,115754.0,115819.1,115704.7,115738.0,2.85697118,330732.778830091,330732.778830091,1
2025-09-21 14:00:00,115738.0,115760.9,115563.9,115587.0,2.51088922,290431.968458045,290431.968458045,1
2025-09-21 15:00:00,115579.7,115676.9,115552.1,115616.0,2.22132634,256808.337711889,256808.337711889,1
2025-09-21 16:00:00,115605.1,115630.5,115286.8,115397.0,3.79575427,438170.753765835,438170.753765835,1
2025-09-21 17:00:00,115406.0,115705.3,115330.2,115705.0,5.37438231,620642.125487973,620642.125487973,1
2025-09-21 18:00:00,115699.1,115739.1,115598.8,115606.6,1.98901838,230043.646186855,230043.646186855,1
2025-09-21 19:00:00,115606.6,115606.7,115401.7,115565.9,1.36026596,157151.630912086,157151.630912086,1
2025-09-21 20:00:00,115566.0,115583.7,115397.0,115397.0,1.68320784,194404.485344523,194404.485344523,1
2025-09-21 21:00:00,115397.0,115512.2,115333.4,115477.3,4.07435483,470129.672114138,470129.672114138,1
2025-09-21 22:00:00,115477.4,115623.4,115262.0,115609.1,12.94413165,1493763.392844933,1493763.392844933,1
2025-09-21 23:00:00,115609.1,115609.1,115278.7,115309.0,5.50108658,634556.605987185,634556.605987185,1
2025-09-22 00:00:00,115271.0,115456.6,114367.0,114496.4,61.67580413,7086371.553061026,7086371.553061026,1
2025-09-22 01:00:00,114492.7,114832.3,114338.3,114370.9,36.3418396,4163978.863713049,4163978.863713049,1
2025-09-22 02:00:00,114354.0,114688.8,114228.0,114292.8,30.49714563,3490894.149838779,3490894.149838779,1
2025-09-22 03:00:00,114280.0,114730.9,114279.1,114730.9,9.69049464,1109483.114127108,1109483.114127108,1
2025-09-22 04:00:00,114730.9,114732.0,114460.6,114492.0,15.39682116,1764365.289660272,1764365.289660272,1
2025-09-22 05:00:00,114497.9,114623.3,113692.0,113757.3,30.45253701,3477748.972213029,3477748.972213029,1
2025-09-22 06:00:00,113759.1,113782.3,111669.2,112903.0,282.96523671,31903242.719497196,31903242.719497198,1
2025-09-22 07:00:00,112902.0,113087.9,112572.7,112602.5,47.95387825,5410288.883300329,5410288.883300329,1
2025-09-22 08:00:00,112602.5,112870.9,112536.0,112726.1,19.96736885,2250121.599283784,2250121.599283784,1
2025-09-22 09:00:00,112717.8,112755.3,112258.0,112430.4,27.14958506,3053242.43826552,3053242.43826552,1
2025-09-22 10:00:00,112458.0,112944.0,112347.1,112893.9,12.58974584,1418060.176216007,1418060.176216007,1
2025-09-22 11:00:00,112876.9,113065.9,112783.1,112991.0,43.18928896,4877414.788645644,4877414.788645644,1
2025-09-22 12:00:00,112968.1,112968.1,112604.1,112842.0,12.61984209,1422740.490695891,1422740.490695891,1
2025-09-22 13:00:00,112772.5,113252.2,112482.1,113246.0,22.69697374,2561658.472993043,2561658.472993043,1
2025-09-22 14:00:00,113210.0,113537.9,112863.0,113039.2,37.82028973,4283750.999293346,4283750.999293346,1
2025-09-22 15:00:00,113017.8,113112.0,112658.1,112936.0,10.48887969,1183590.396331247,1183590.396331247,1
2025-09-22 16:00:00,112923.9,112968.3,112681.2,112691.4,9.33349458,1053410.957283814,1053410.957283814,1
2025-09-22 17:00:00,112691.4,112721.9,112336.3,112442.0,11.87381719,1335697.814279726,1335697.814279726,1
2025-09-22 18:00:00,112445.1,112900.9,112434.0,112549.0,6.25802691,705322.60934465,705322.60934465,1
2025-09-22 19:00:00,112522.3,112689.6,112030.3,112203.0,33.03837553,3708214.662312731,3708214.662312731,1
2025-09-22 20:00:00,112205.1,113054.0,112053.0,112851.9,13.53935033,1524408.251551973,1524408.251551973,1
2025-09-22 21:00:00,112866.6,113053.9,112685.8,113053.9,10.81015075,1219955.551561401,1219955.551561401,1
2025-09-22 22:00:00,113053.9,113053.9,112691.0,112744.1,3.69595995,417010.75567207,417010.75567207,1
2025-09-22 23:00:00,112734.3,112841.9,112688.0,112742.3,4.01906534,453225.761221066,453225.761221066,1
2025-09-23 00:00:00,112742.0,112930.0,112483.4,112493.7,8.9321012,1007237.576645019,1007237.576645019,1
2025-09-23 01:00:00,112503.9,112606.6,112239.0,112275.0,7.29511861,819889.8394064,819889.8394064,1
2025-09-23 02:00:00,112277.0,112588.9,111759.0,111910.5,33.91154791,3804569.121161992,3804569.121161992,1
2025-09-23 03:00:00,111905.0,112546.0,111573.7,112418.0,27.69478396,3109978.419516218,3109978.419516218,1
2025-09-23 04:00:00,112431.0,112563.9,111958.3,112543.7,23.03381168,2585284.809227473,2585284.809227473,1
2025-09-23 05:00:00,112543.8,112979.9,112513.5,112733.2,12.05946282,1360050.390442261,1360050.390442261,1
2025-09-23 06:00:00,112738.4,113203.4,112693.8,113065.0,10.85471337,1226957.361665917,1226957.361665917,1
2025-09-23 07:00:00,113071.0,113194.0,112970.1,113184.0,8.02448246,907378.3023354,907378.3023354,1
2025-09-23 08:00:00,113194.1,113253.9,113018.5,113206.7,8.40239139,950787.644738225,950787.644738225,1
2025-09-23 09:00:00,113184.0,113356.7,112968.4,113011.0,7.07108152,800262.301385877,800262.301385877,1
2025-09-23 10:00:00,113015.0,113090.0,112895.4,113063.3,6.17300441,697483.962946401,697483.962946401,1
2025-09-23 11:00:00,113044.1,113153.4,112770.6,113049.0,5.90342703,666418.578213891,666418.578213891,1
2025-09-23 12:00:00,113071.9,113123.9,112896.0,113046.0,7.08004882,800278.941859723,800278.941859723,1
2025-09-23 13:00:00,113002.0,113116.5,112796.0,113033.0,17.59353209,1987372.228824415,1987372.228824415,1
2025-09-23 14:00:00,113019.3,113391.2,112643.7,112729.0,26.73199343,3018868.436776205,3018868.436776205,1
2025-09-23 15:00:00,112728.9,113139.9,112568.7,112949.0,17.80491915,2010497.62922601,2010497.62922601,1
2025-09-23 16:00:00,112936.0,113044.0,112551.0,112897.0,18.34292854,2068485.079137393,2068485.079137393,1
2025-09-23 17:00:00,112886.8,112905.0,111928.1,112007.5,32.78045864,3679588.104170078,3679588.104170078,1
2025-09-23 18:00:00,112019.3,112265.3,111726.6,111828.0,32.1762822,3602962.509186092,3602962.509186092,1
2025-09-23 19:00:00,111829.0,112019.7,111582.0,111697.0,40.40867292,4515982.622770746,4515982.622770746,1
2025-09-23 20:00:00,111695.4,112043.4,111509.5,112043.4,9.13784307,1021838.385826927,1021838.385826927,1
2025-09-23 21:00:00,112029.0,112248.9,111951.0,112191.5,6.11176874,685242.677578703,685242.677578703,1
2025-09-23 22:00:00,112206.3,112260.0,112047.0,112201.9,4.8969033,549398.838714242,549398.838714242,1
2025-09-23 23:00:00,112212.8,112273.8,111928.0,112038.5,4.9550335,555362.561434248,555362.561434248,1
2025-09-24 00:00:00,112040.5,112431.1,111871.4,112258.1,20.78450912,2330246.194451427,2330246.194451427,1
2025-09-24 01:00:00,112278.1,112555.8,112192.1,112485.1,7.9420266,892941.588202396,892941.588202396,1
2025-09-24 02:00:00,112490.9,112543.0,111943.5,112156.5,27.13828414,3045297.574134729,3045297.574134729,1
2025-09-24 03:00:00,112167.9,112279.3,111732.7,111732.7,13.22242771,1480632.865575321,1480632.865575321,1
2025-09-24 04:00:00,111737.0,112428.9,111100.0,112205.7,35.31982483,3948188.196606384,3948188.196606384,1
2025-09-24 05:00:00,112195.8,112718.8,112192.0,112676.9,5.54227004,623308.804178701,623308.804178701,1
2025-09-24 06:00:00,112691.9,112831.4,112581.0,112628.7,7.00514976,789515.293198742,789515.293198742,1
2025-09-24 07:00:00,112647.0,112789.0,112506.0,112618.6,7.07486723,796879.416312486,796879.416312486,1
2025-09-24 08:00:00,112627.9,112681.3,112443.7,112660.0,11.26359355,1268151.218587163,1268151.218587163,1
2025-09-24 09:00:00,112640.1,112864.9,112538.0,112779.8,5.16438936,581924.821356691,581924.821356691,1
2025-09-24 10:00:00,112782.4,113001.6,112705.9,112975.0,5.79267834,653830.955610183,653830.955610183,1
2025-09-24 11:00:00,112995.9,113199.9,112916.2,113080.0,8.41416375,951295.428294207,951295.428294207,1
2025-09-24 12:00:00,113067.9,113146.0,112977.9,113109.9,7.17483134,811110.463707943,811110.463707943,1
2025-09-24 13:00:00,113109.8,113270.2,112855.6,112866.0,14.08972627,1593364.669572804,1593364.669572804,1
2025-09-24 14:00:00,112887.1,113957.0,112887.1,113765.5,20.00866715,2270493.656252501,2270493.656252501,1
2025-09-24 15:00:00,113769.1,113948.5,113303.9,113413.5,22.53017863,2559422.226219089,2559422.226219089,1
2025-09-24 16:00:00,113415.8,113812.0,113207.0,113782.0,9.06036392,1027987.253566133,1027987.253566133,1
2025-09-24 17:00:00,113779.1,114006.9,113667.8,113803.2,17.02073669,1937976.794265521,1937976.794265521,1
2025-09-24 18:00:00,113827.0,113886.1,113542.5,113694.0,9.93946905,1130111.10214503,1130111.10214503,1
2025-09-24 19:00:00,113697.1,113736.0,113343.1,113456.0,7.47785624,848590.475109884,848590.475109884,1
2025-09-24 20:00:00,113484.9,113672.7,113455.1,113552.0,11.07980792,1258288.493550516,1258288.493550516,1
2025-09-24 21:00:00,113529.1,113648.5,113337.8,113353.0,7.48246212,849746.491302218,849746.491302218,1
2025-09-24 22:00:00,113409.0,113700.0,113311.1,113379.7,7.5769697,860218.876662593,860218.876662593,1
2025-09-24 23:00:00,113404.4,113482.0,113264.7,113365.9,3.50937048,397795.225323992,397795.225323992,1
2025-09-25 00:00:00,113372.2,113564.4,113021.0,113104.0,15.02842306,1701341.478687786,1701341.478687786,1
2025-09-25 01:00:00,113097.0,113417.2,112502.1,112704.6,63.06964102,7110821.9410157,7110821.9410157,1
2025-09-25 02:00:00,112723.0,113238.8,112566.1,112935.9,37.82868628,4269536.124688344,4269536.124688344,1
2025-09-25 03:00:00,112931.1,112931.1,112258.1,112606.0,21.70944156,2442285.911855913,2442285.911855913,1
2025-09-25 04:00:00,112571.9,112645.4,111622.0,111761.2,41.68613457,4665039.612584152,4665039.612584152,1
2025-09-25 05:00:00,111761.2,112100.0,111622.4,111786.5,28.95122203,3239036.898915988,3239036.898915988,1
2025-09-25 06:00:00,111761.0,111874.8,111537.9,111556.0,11.4326859,1276699.448207745,1276699.448207745,1
2025-09-25 07:00:00,111554.8,111915.3,111476.9,111781.7,12.96043869,1448619.308185456,1448619.308185456,1
2025-09-25 08:00:00,111805.0,112073.9,111740.3,111780.2,9.87543772,1105106.204036172,1105106.204036172,1
2025-09-25 09:00:00,111763.1,112290.0,111606.7,111606.7,16.28543048,1823563.823463964,1823563.823463964,1
2025-09-25 10:00:00,111606.7,111905.0,111557.7,111691.0,6.47360155,723253.569325827,723253.569325827,1
2025-09-25 11:00:00,111710.2,111768.8,111323.9,111385.2,13.87316316,1547129.282993218,1547129.282993218,1
2025-09-25 12:00:00,111392.9,111705.9,111069.1,111153.5,41.63978679,4639519.999945793,4639519.999945793,1
2025-09-25 13:00:00,111160.1,111758.9,110665.0,111038.0,64.24010084,7145477.522488679,7145477.522488679,1
2025-09-25 14:00:00,111046.0,111790.3,111033.0,111610.8,38.92602196,4342706.36480128,4342706.36480128,1
2025-09-25 15:00:00,111601.0,111652.3,110930.1,111652.3,23.85363819,2654297.816271182,2654297.816271182,1
2025-09-25 16:00:00,111652.4,111743.3,110973.1,111020.0,22.38016215,2490235.437379858,2490235.437379858,1
2025-09-25 17:00:00,111017.2,111030.9,108691.0,108908.7,104.37411421,11449041.485861339,11449041.485861339,1
2025-09-25 18:00:00,108882.0,109853.9,108683.0,109834.5,37.46005262,4088339.963321302,4088339.963321302,1
2025-09-25 19:00:00,109814.0,110015.1,109354.0,109409.9,11.6146997,1274678.574460706,1274678.574460706,1
2025-09-25 20:00:00,109409.9,109521.9,109107.1,109181.0,12.45526655,1361355.975621598,1361355.975621598,1
2025-09-25 21:00:00,109237.0,109717.7,109126.0,109503.1,8.94774635,979075.537519269,979075.537519269,1
2025-09-25 22:00:00,109460.5,109632.0,109316.1,109480.0,3.40515577,372769.855621581,372769.855621581,1
2025-09-25 23:00:00,109480.0,109738.5,108805.4,109060.8,27.70131221,3027000.884522319,3027000.884522319,1
2025-09-26 00:00:00,109045.9,109681.1,108866.4,109545.0,36.11226134,3946574.933845416,3946574.933845416,1
2025-09-26 01:00:00,109545.0,109841.4,109371.0,109747.1,39.53005303,4335470.866739352,4335470.866739352,1
2025-09-26 02:00:00,109749.1,109876.9,109558.1,109697.7,14.22598261,1561162.246782373,1561162.246782373,1
2025-09-26 03:00:00,109686.0,109703.0,109365.0,109657.9,15.11908349,1656204.450351067,1656204.450351067,1
2025-09-26 04:00:00,109666.0,109702.2,109322.2,109410.0,6.56461885,719079.297590971,719079.297590971,1
2025-09-26 05:00:00,109411.0,109655.0,109149.1,109323.0,7.18579025,785542.599874455,785542.599874455,1
2025-09-26 06:00:00,109300.1,109691.9,109091.0,109420.0,23.09572593,2527770.091145348,2527770.091145348,1
2025-09-26 07:00:00,109440.0,109666.9,108985.7,109400.0,58.66416078,6406683.866122192,6406683.866122192,1
2025-09-26 08:00:00,109401.9,109709.9,109383.2,109659.0,17.15143548,1879080.645853871,1879080.645853871,1
2025-09-26 09:00:00,109659.9,109793.5,109493.5,109640.0,15.93828329,1747884.982403975,1747884.982403975,1
2025-09-26 10:00:00,109660.0,109660.0,108786.1,108983.0,35.68800542,3893279.035869708,3893279.035869708,1
2025-09-26 11:00:00,108982.9,109279.9,108690.1,109211.0,24.30817765,2647692.560707397,2647692.560707397,1
2025-09-26 12:00:00,109182.0,109659.9,108900.0,109453.3,25.75308579,2815600.825432798,2815600.825432798,1
2025-09-26 13:00:00,109468.0,109870.1,109080.0,109740.1,51.16069907,5601779.853470074,5601779.853470074,1
2025-09-26 14:00:00,109741.9,109857.0,108836.8,108900.0,24.5600975,2681713.192623335,2681713.192623335,1
2025-09-26 15:00:00,108918.1,109441.9,108875.9,109100.0,20.22960706,2208203.633826804,2208203.633826804,1
2025-09-26 16:00:00,109099.6,109695.5,109096.0,109526.2,15.24408546,1667470.423004011,1667470.423004011,1
2025-09-26 17:00:00,109520.0,110067.6,109445.2,109979.0,34.46742624,3787430.808826366,3787430.808826366,1
2025-09-26 18:00:00,109980.0,110379.1,109782.0,109814.0,23.57459873,2595771.181485338,2595771.181485338,1
2025-09-26 19:00:00,109799.0,109799.0,109104.0,109250.7,29.28460256,3205334.092649453,3205334.092649453,1
2025-09-26 20:00:00,109243.0,109432.8,109173.0,109377.0,11.28160395,1233010.747594304,1233010.747594304,1
2025-09-26 21:00:00,109367.5,109607.9,109259.3,109544.0,9.24932144,1012840.5617644,1012840.5617644,1
2025-09-26 22:00:00,109552.4,109680.0,109426.1,109629.9,11.55078025,1265957.570254111,1265957.570254111,1
2025-09-26 23:00:00,109628.0,109750.9,109500.1,109720.0,5.4910723,602322.268212246,602322.268212246,1
2025-09-27 00:00:00,109720.0,109731.9,109554.0,109700.0,7.30305059,800720.265567991,800720.265567991,1
2025-09-27 01:00:00,109717.0,109737.9,109400.1,109500.0,14.76190492,1617249.193973773,1617249.193973773,1
2025-09-27 02:00:00,109508.8,109548.5,109400.1,109473.3,5.44097864,595731.417890867,595731.417890867,1
2025-09-27 03:00:00,109476.0,109835.4,109460.0,109639.6,10.45996594,1147300.903090572,1147300.903090572,1
2025-09-27 04:00:00,109633.7,109805.0,109585.2,109713.9,17.08470853,1874359.424028685,1874359.424028685,1
2025-09-27 05:00:00,109723.2,109746.9,109662.1,109705.9,1.55135834,170196.409204083,170196.409204083,1
2025-09-27 06:00:00,109706.0,109706.0,109560.1,109614.0,1.61623586,177171.64667131,177171.64667131,1
2025-09-27 07:00:00,109614.1,109639.7,109402.0,109475.1,5.10486802,558945.727891913,558945.727891913,1
2025-09-27 08:00:00,109465.0,109483.0,109324.3,109325.0,7.01060388,766871.83374338,766871.83374338,1
2025-09-27 09:00:00,109325.0,109429.1,109140.1,109363.5,6.2248869,680266.590613534,680266.590613534,1
2025-09-27 10:00:00,109369.1,109556.0,109341.6,109514.7,12.66507917,1386104.2880051,1386104.2880051,1
2025-09-27 11:00:00,109506.0,109510.0,109361.1,109385.2,0.90648622,99195.90222492,99195.90222492,1
2025-09-27 12:00:00,109385.3,109569.8,109318.0,109500.0,8.60567532,941556.939482079,941556.939482079,1
2025-09-27 13:00:00,109482.0,109495.1,109376.6,109390.1,5.61532734,614530.027312506,614530.027312506,1
2025-09-27 14:00:00,109390.1,109459.9,109325.3,109362.0,4.31898111,472358.696222358,472358.696222358,1
2025-09-27 15:00:00,109343.6,109488.0,109266.0,109460.0,8.30221492,907842.056425505,907842.056425505,1
2025-09-27 16:00:00,109462.1,109495.1,109380.1,109442.6,5.38409883,589210.107178984,589210.107178984,1
2025-09-27 17:00:00,109459.0,109479.9,109311.2,109459.2,6.78231395,741960.966747043,741960.966747043,1
2025-09-27 18:00:00,109450.0,109496.1,109409.0,109492.1,1.78416749,195283.567928969,195283.567928969,1
2025-09-27 19:00:00,109492.2,109499.0,109441.0,109478.9,1.63426453,178898.767544073,178898.767544073,1
2025-09-27 20:00:00,109482.0,109499.9,109424.1,109454.0,1.09192743,119517.438203225,119517.438203225,1
2025-09-27 21:00:00,109454.0,109539.9,109453.9,109516.3,2.65831401,291031.425556843,291031.425556843,1
2025-09-27 22:00:00,109527.3,109755.1,109527.3,109660.0,2.39579429,262671.235597867,262671.235597867,1
2025-09-27 23:00:00,109659.9,109738.4,109520.1,109699.0,4.0660099,445639.845020149,445639.845020149,1
2025-09-28 00:00:00,109699.8,109855.9,109617.0,109680.0,6.35909964,697586.806651333,697586.806651333,1
2025-09-28 01:00:00,109685.0,109720.9,109400.1,109421.0,14.52198783,1591014.310623493,1591014.310623493,1
2025-09-28 02:00:00,109415.1,109607.9,109415.0,109511.0,3.34958246,366837.502901999,366837.502901999,1
2025-09-28 03:00:00,109512.1,109593.0,109468.0,109502.0,2.35620022,258089.611797147,258089.611797147,1
2025-09-28 04:00:00,109518.0,109544.9,109435.0,109435.0,3.83505875,420038.121878798,420038.121878798,1
2025-09-28 05:00:00,109442.9,109468.0,109420.0,109420.1,0.84533627,92523.996895737,92523.996895737,1
2025-09-28 06:00:00,109420.1,109519.9,109322.4,109478.9,4.58948139,502315.545352504,502315.545352504,1
2025-09-28 07:00:00,109479.0,109603.0,109420.1,109588.0,3.01658554,330382.470230166,330382.470230166,1
2025-09-28 08:00:00,109587.1,109654.0,109491.1,109591.8,5.63317559,617280.331588035,617280.331588035,1
2025-09-28 09:00:00,109580.0,109631.9,109400.1,109585.9,5.60948954,614427.161045278,614427.161045278,1
2025-09-28 10:00:00,109585.9,109585.9,109429.9,109440.0,1.35994974,148903.883396443,148903.883396443,1
2025-09-28 11:00:00,109428.1,109519.9,109315.1,109457.1,3.68460793,402998.200161338,402998.200161338,1
2025-09-28 12:00:00,109448.1,109519.9,109266.1,109385.0,8.39249743,918129.157708684,918129.157708684,1
2025-09-28 13:00:00,109395.0,109735.9,109389.4,109690.4,4.94725707,542020.720818364,542020.720818364,1
2025-09-28 14:00:00,109690.5,109952.0,109570.6,109911.0,6.51622867,715489.85498353,715489.85498353,1
2025-09-28 15:00:00,109902.0,110092.5,109767.1,110084.0,14.98445656,1647143.487019983,1647143.487019983,1
2025-09-28 16:00:00,110088.0,110449.9,110057.1,110258.3,13.52290955,1490523.115390891,1490523.115390891,1
2025-09-28 17:00:00,110270.9,110430.1,110178.4,110277.1,13.91104952,1534561.777223738,1534561.777223738,1
2025-09-28 18:00:00,110258.1,110343.6,110117.1,110337.3,6.25229476,689171.738688112,689171.738688112,1
