datetime,open,high,low,close,volume
2026-03-25 02:30:00,70599.0,70767.8,70520.0,70698.1,26.03918426
2026-03-25 02:45:00,70698.1,70747.1,70501.1,70532.2,45.21040769
2026-03-25 03:00:00,70533.5,70571.5,70428.5,70499.5,123.55788098
2026-03-25 03:15:00,70499.5,70559.9,70414.1,70536.0,41.34615936
2026-03-25 03:30:00,70536.1,70812.9,70536.1,70756.1,38.02518745
2026-03-25 03:45:00,70756.2,70812.9,70715.5,70720.8,20.42315197
2026-03-25 04:00:00,70720.8,70915.1,70705.0,70855.1,33.38944871
2026-03-25 04:15:00,70855.0,70952.4,70786.0,70873.1,34.60319311
2026-03-25 04:30:00,70873.0,70888.9,70742.3,70770.0,29.73274515
2026-03-25 04:45:00,70770.0,70982.5,70731.0,70974.0,27.06427069
2026-03-25 05:00:00,70973.9,71344.0,70937.5,71248.0,132.62626735
2026-03-25 05:15:00,71248.0,71257.0,71053.0,71197.8,55.7031157
2026-03-25 05:30:00,71197.9,71252.0,71108.6,71222.2,33.35746959
2026-03-25 05:45:00,71222.3,71247.0,71075.0,71119.8,35.66424263
2026-03-25 06:00:00,71119.8,71160.9,70997.6,71081.0,52.13485895
2026-03-25 06:15:00,71081.0,71262.0,71081.0,71236.1,47.88044139
2026-03-25 06:30:00,71238.9,71257.2,71165.0,71192.4,48.65656743
2026-03-25 06:45:00,71193.8,71220.0,70982.5,70987.9,49.67137344
2026-03-25 07:00:00,70988.3,71147.1,70953.4,71141.0,39.13474946
2026-03-25 07:15:00,71141.1,71151.7,71041.2,71065.9,22.09821316
2026-03-25 07:30:00,71066.0,71266.6,71025.0,71055.0,74.53189452
2026-03-25 07:45:00,71055.0,71077.0,70885.5,70931.3,130.29565031
2026-03-25 08:00:00,70931.3,71018.1,70800.0,70809.9,99.03148019
2026-03-25 08:15:00,70810.0,71251.9,70810.0,71190.6,103.040919
2026-03-25 08:30:00,71190.6,71499.9,71183.2,71469.8,232.43104604
2026-03-25 08:45:00,71469.7,71469.8,71212.3,71239.5,36.52333626
2026-03-25 09:00:00,71239.5,71373.0,71223.2,71320.5,35.69868933
2026-03-25 09:15:00,71320.5,71392.7,71153.8,71260.0,44.62730108
2026-03-25 09:30:00,71260.0,71323.2,71226.7,71260.0,40.75840357
2026-03-25 09:45:00,71259.9,71409.3,71093.6,71335.7,56.41813672
2026-03-25 10:00:00,71339.0,71446.8,71285.8,71414.6,65.73609877
2026-03-25 10:15:00,71414.6,71485.2,71367.9,71408.9,28.03997825
2026-03-25 10:30:00,71403.7,71431.1,71314.9,71431.0,14.57801228
2026-03-25 10:45:00,71431.0,71645.3,71431.0,71490.4,129.82703454
2026-03-25 11:00:00,71490.5,71600.0,71464.5,71595.3,42.9610877
2026-03-25 11:15:00,71595.3,71934.3,71595.3,71869.2,139.79619522
2026-03-25 11:30:00,71869.1,72012.0,71767.5,71805.8,287.19717665
2026-03-25 11:45:00,71805.7,71815.0,71520.0,71677.3,118.16539785
2026-03-25 12:00:00,71677.4,71842.0,71677.4,71748.3,47.62410527
2026-03-25 12:15:00,71748.3,71752.1,71104.0,71336.6,275.75026704
2026-03-25 12:30:00,71336.6,71475.0,71180.5,71362.1,85.66172122
2026-03-25 12:45:00,71362.1,71961.2,71279.9,71723.8,134.53767025
2026-03-25 13:00:00,71716.8,71855.0,71640.3,71701.9,69.92837819
2026-03-25 13:15:00,71701.8,71708.6,71579.1,71626.2,56.64771344
2026-03-25 13:30:00,71624.4,71961.5,71616.9,71723.5,118.97133847
2026-03-25 13:45:00,71723.5,71829.7,71510.1,71576.6,101.73106511
2026-03-25 14:00:00,71576.7,71691.4,71282.1,71387.6,133.07136235
2026-03-25 14:15:00,71387.7,71530.1,71258.1,71363.5,85.44034565
2026-03-25 14:30:00,71365.1,71558.8,71305.2,71357.8,27.40962098
2026-03-25 14:45:00,71357.8,71444.3,71235.5,71236.5,67.70990791
2026-03-25 15:00:00,71236.5,71304.3,70736.1,70823.0,129.93734954
2026-03-25 15:15:00,70819.2,71023.9,70575.1,71013.1,137.79858799
2026-03-25 15:30:00,71013.2,71095.9,70812.9,70888.8,43.61496494
2026-03-25 15:45:00,70889.2,70956.4,70776.5,70831.5,40.36510033
2026-03-25 16:00:00,70831.1,70985.1,70711.1,70870.7,70.39282762
2026-03-25 16:15:00,70870.7,71760.2,70824.1,71498.7,201.57510271
2026-03-25 16:30:00,71498.7,71633.1,71382.7,71467.4,53.45232379
2026-03-25 16:45:00,71466.8,71474.4,71246.1,71319.8,39.17820618
2026-03-25 17:00:00,71319.9,71391.8,71101.7,71147.1,33.44044586
2026-03-25 17:15:00,71147.2,71201.9,70960.0,71069.1,32.82031719
2026-03-25 17:30:00,71068.3,71068.3,70841.1,70910.2,29.94933366
2026-03-25 17:45:00,70910.1,70979.8,70722.0,70779.8,67.10445665
2026-03-25 18:00:00,70779.9,70944.0,70749.1,70927.1,58.49296065
2026-03-25 18:15:00,70927.2,71153.8,70927.1,70971.8,36.99604753
2026-03-25 18:30:00,70971.8,71015.1,70800.1,70854.2,16.92140106
2026-03-25 18:45:00,70854.1,70979.5,70681.8,70816.7,23.95971553
2026-03-25 19:00:00,70816.8,71011.0,70778.8,70847.6,39.46124354
2026-03-25 19:15:00,70847.5,70983.4,70829.7,70964.2,16.18116095
2026-03-25 19:30:00,70964.0,71093.6,70858.4,70938.7,30.44660449
2026-03-25 19:45:00,70938.7,71000.6,70780.4,70879.9,41.85037842
2026-03-25 20:00:00,70880.8,70923.8,70681.8,70739.3,53.23988412
2026-03-25 20:15:00,70739.4,70800.9,70647.1,70716.9,29.93471924
2026-03-25 20:30:00,70716.9,70952.0,70710.2,70952.0,21.0551113
2026-03-25 20:45:00,70952.1,71064.6,70894.8,71003.1,35.73935534
2026-03-25 21:00:00,71003.7,71182.3,70956.5,71159.9,28.06652259
2026-03-25 21:15:00,71160.0,71174.6,70947.5,70979.1,48.03635591
2026-03-25 21:30:00,70979.2,71099.7,70964.4,71058.0,15.17708989
2026-03-25 21:45:00,71058.1,71100.8,70963.2,71031.2,10.56499705
2026-03-25 22:00:00,71031.3,71133.0,70959.6,70994.6,28.88263498
2026-03-25 22:15:00,70994.6,71086.9,70943.5,71037.0,7.81054395
2026-03-25 22:30:00,71037.0,71609.2,71025.2,71380.0,140.51596552
2026-03-25 22:45:00,71381.0,71464.2,71316.0,71375.5,21.39176209
2026-03-25 23:00:00,71374.1,71463.1,71323.0,71323.0,24.94380114
2026-03-25 23:15:00,71323.0,71430.0,71235.5,71365.0,27.63668135
2026-03-25 23:30:00,71365.0,71388.1,71200.0,71220.5,28.0751277
2026-03-25 23:45:00,71220.9,71380.0,71188.7,71334.9,18.00717645
2026-03-26 00:00:00,71334.9,71376.0,71195.0,71250.6,39.8530272
2026-03-26 00:15:00,71253.8,71380.8,71234.1,71303.7,28.99613949
2026-03-26 00:30:00,71303.7,71400.0,71276.3,71355.6,14.71553641
2026-03-26 00:45:00,71355.6,71440.9,71142.8,71303.4,48.37719178
2026-03-26 01:00:00,71303.5,71381.6,71186.2,71269.0,13.44795459
2026-03-26 01:15:00,71269.0,71375.5,71158.1,71315.5,19.14915964
2026-03-26 01:30:00,71315.4,71358.0,71236.2,71255.9,19.73929641
2026-03-26 01:45:00,71254.0,71298.9,71178.5,71250.1,21.41062537
2026-03-26 02:00:00,71250.1,71287.0,71049.9,71092.9,28.43746393
2026-03-26 02:15:00,71093.0,71095.7,70894.1,70901.1,36.29387203
2026-03-26 02:30:00,70901.0,70908.9,70685.1,70870.0,89.46773671
2026-03-26 02:45:00,70869.9,70927.0,70840.2,70893.1,89.38927776
2026-03-26 03:00:00,70893.1,70977.0,70759.2,70976.9,18.96618541
2026-03-26 03:15:00,70977.0,70977.0,70689.2,70713.9,28.0839322
2026-03-26 03:30:00,70714.0,70900.0,70714.0,70863.2,24.98653207
2026-03-26 03:45:00,70863.2,70913.4,70797.1,70907.1,11.31141003
2026-03-26 04:00:00,70913.3,70913.3,70741.0,70752.0,13.94063895
2026-03-26 04:15:00,70752.1,70872.9,70717.0,70865.5,12.02337684
2026-03-26 04:30:00,70865.5,70896.0,70823.7,70840.2,21.60398332
2026-03-26 04:45:00,70840.3,70881.0,70760.0,70772.0,16.86251472
2026-03-26 05:00:00,70772.1,70801.9,70489.1,70566.9,205.4838679
2026-03-26 05:15:00,70566.9,70643.9,70518.0,70580.9,51.77202396
2026-03-26 05:30:00,70581.0,70639.9,70300.0,70317.2,107.82143538
2026-03-26 05:45:00,70318.0,70380.1,69956.9,70023.1,159.98696755
2026-03-26 06:00:00,70023.0,70145.3,69868.0,70074.4,79.59795767
2026-03-26 06:15:00,70076.3,70145.3,69913.0,70067.0,61.35379433
2026-03-26 06:30:00,70067.0,70107.0,69990.0,70000.0,22.16064676
2026-03-26 06:45:00,70000.0,70163.2,70000.0,70109.2,36.86881414
2026-03-26 07:00:00,70099.2,70173.9,70024.1,70052.0,45.83827888
2026-03-26 07:15:00,70054.8,70099.9,69905.0,69970.1,37.64282226
2026-03-26 07:30:00,69970.1,70110.7,69812.7,70074.7,89.32607865
2026-03-26 07:45:00,70074.6,70168.0,70057.1,70092.1,67.82721189
2026-03-26 08:00:00,70092.1,70138.4,69897.5,69922.9,55.87880749
2026-03-26 08:15:00,69924.9,70013.0,69813.4,69817.1,57.59655174
2026-03-26 08:30:00,69817.1,69952.3,69805.0,69939.0,65.6597768
2026-03-26 08:45:00,69942.5,70049.8,69900.1,70030.0,55.1034866
2026-03-26 09:00:00,70030.1,70145.5,69934.6,70033.9,62.58866447
2026-03-26 09:15:00,70035.0,70049.3,69879.5,70039.1,267.55205093
2026-03-26 09:30:00,70039.0,70039.0,69431.9,69510.1,254.00039098
2026-03-26 09:45:00,69510.1,69616.0,69410.1,69581.1,50.54624237
2026-03-26 10:00:00,69581.1,69641.9,69507.1,69585.0,188.05425712
2026-03-26 10:15:00,69587.1,69724.0,69585.1,69661.1,42.74607049
2026-03-26 10:30:00,69661.1,69661.1,69505.1,69547.0,31.57592703
2026-03-26 10:45:00,69547.1,69577.1,69460.0,69518.6,36.94867065
2026-03-26 11:00:00,69518.7,69661.0,69437.3,69567.0,22.93252287
2026-03-26 11:15:00,69566.9,69583.5,69193.0,69319.1,105.03811877
2026-03-26 11:30:00,69320.1,69460.0,69310.5,69395.0,34.47316527
2026-03-26 11:45:00,69395.1,69439.9,69275.0,69282.0,34.35228114
2026-03-26 12:00:00,69282.0,69417.4,69232.1,69380.7,47.79939947
2026-03-26 12:15:00,69381.0,69436.2,69340.1,69431.1,20.63879153
2026-03-26 12:30:00,69431.1,69464.1,69245.9,69370.1,33.21650431
2026-03-26 12:45:00,69370.1,69467.0,69370.1,69438.3,26.18920087
2026-03-26 13:00:00,69438.4,69557.1,69420.0,69492.2,43.1128831
2026-03-26 13:15:00,69492.2,69535.5,69384.5,69410.1,25.61382857
